code,province,district,Tambon
410204,อุดรธานี,อำเภอกุดจับ,เชียงเพ็ง
410205,อุดรธานี,อำเภอกุดจับ,สร้างก่อ
410206,อุดรธานี,อำเภอกุดจับ,เมืองเพีย
410207,อุดรธานี,อำเภอกุดจับ,ตาลเลียน
410301,อุดรธานี,อำเภอหนองวัวซอ,หมากหญ้า
410302,อุดรธานี,อำเภอหนองวัวซอ,หนองอ้อ
410303,อุดรธานี,อำเภอหนองวัวซอ,อูบมุง
410304,อุดรธานี,อำเภอหนองวัวซอ,กุดหมากไฟ
410305,อุดรธานี,อำเภอหนองวัวซอ,น้ำพ่น
410306,อุดรธานี,อำเภอหนองวัวซอ,หนองบัวบาน
410307,อุดรธานี,อำเภอหนองวัวซอ,โนนหวาย
410308,อุดรธานี,อำเภอหนองวัวซอ,หนองวัวซอ
410401,อุดรธานี,อำเภอกุมภวาปี,ตูมใต้
410402,อุดรธานี,อำเภอกุมภวาปี,พันดอน
410403,อุดรธานี,อำเภอกุมภวาปี,เวียงคำ
410404,อุดรธานี,อำเภอกุมภวาปี,แชแล
410406,อุดรธานี,อำเภอกุมภวาปี,เชียงแหว
410407,อุดรธานี,อำเภอกุมภวาปี,ห้วยเกิ้ง
410409,อุดรธานี,อำเภอกุมภวาปี,เสอเพลอ
410410,อุดรธานี,อำเภอกุมภวาปี,สีออ
410411,อุดรธานี,อำเภอกุมภวาปี,ปะโค
410413,อุดรธานี,อำเภอกุมภวาปี,ผาสุก
410414,อุดรธานี,อำเภอกุมภวาปี,ท่าลี่
410415,อุดรธานี,อำเภอกุมภวาปี,กุมภวาปี
410416,อุดรธานี,อำเภอกุมภวาปี,หนองหว้า
410501,อุดรธานี,อำเภอโนนสะอาด,โนนสะอาด
410502,อุดรธานี,อำเภอโนนสะอาด,บุ่งแก้ว
410503,อุดรธานี,อำเภอโนนสะอาด,โพธิ์ศรีสำราญ
410504,อุดรธานี,อำเภอโนนสะอาด,ทมนางาม
410505,อุดรธานี,อำเภอโนนสะอาด,หนองกุงศรี
410506,อุดรธานี,อำเภอโนนสะอาด,โคกกลาง
410601,อุดรธานี,อำเภอหนองหาน,หนองหาน
410602,อุดรธานี,อำเภอหนองหาน,หนองเม็ก
410605,อุดรธานี,อำเภอหนองหาน,พังงู
410606,อุดรธานี,อำเภอหนองหาน,สะแบง
410607,อุดรธานี,อำเภอหนองหาน,สร้อยพร้าว
410609,อุดรธานี,อำเภอหนองหาน,บ้านเชียง
410610,อุดรธานี,อำเภอหนองหาน,บ้านยา
410611,อุดรธานี,อำเภอหนองหาน,โพนงาม
410612,อุดรธานี,อำเภอหนองหาน,ผักตบ
410614,อุดรธานี,อำเภอหนองหาน,หนองไผ่
410617,อุดรธานี,อำเภอหนองหาน,ดอนหายโศก
410618,อุดรธานี,อำเภอหนองหาน,หนองสระปลา
410701,อุดรธานี,อำเภอทุ่งฝน,ทุ่งฝน
410702,อุดรธานี,อำเภอทุ่งฝน,ทุ่งใหญ่
410703,อุดรธานี,อำเภอทุ่งฝน,นาชุมแสง
410704,อุดรธานี,อำเภอทุ่งฝน,นาทม
410801,อุดรธานี,อำเภอไชยวาน,ไชยวาน
410802,อุดรธานี,อำเภอไชยวาน,หนองหลัก
410803,อุดรธานี,อำเภอไชยวาน,คำเลาะ
410804,อุดรธานี,อำเภอไชยวาน,โพนสูง
410901,อุดรธานี,อำเภอศรีธาตุ,ศรีธาตุ
410902,อุดรธานี,อำเภอศรีธาตุ,จำปี
410903,อุดรธานี,อำเภอศรีธาตุ,บ้านโปร่ง
410904,อุดรธานี,อำเภอศรีธาตุ,หัวนาคำ
410905,อุดรธานี,อำเภอศรีธาตุ,หนองนกเขียน
410906,อุดรธานี,อำเภอศรีธาตุ,นายูง
410907,อุดรธานี,อำเภอศรีธาตุ,ตาดทอง
411001,อุดรธานี,อำเภอวังสามหมอ,หนองกุงทับม้า
411002,อุดรธานี,อำเภอวังสามหมอ,หนองหญ้าไซ
411003,อุดรธานี,อำเภอวังสามหมอ,บะยาว
411004,อุดรธานี,อำเภอวังสามหมอ,ผาสุก
411005,อุดรธานี,อำเภอวังสามหมอ,คำโคกสูง
411006,อุดรธานี,อำเภอวังสามหมอ,วังสามหมอ
411101,อุดรธานี,อำเภอบ้านดุง,ศรีสุทโธ
411102,อุดรธานี,อำเภอบ้านดุง,บ้านดุง
411103,อุดรธานี,อำเภอบ้านดุง,ดงเย็น
411104,อุดรธานี,อำเภอบ้านดุง,โพนสูง
411105,อุดรธานี,อำเภอบ้านดุง,อ้อมกอ
411106,อุดรธานี,อำเภอบ้านดุง,บ้านจันทน์
411107,อุดรธานี,อำเภอบ้านดุง,บ้านชัย
411108,อุดรธานี,อำเภอบ้านดุง,นาไหม
411109,อุดรธานี,อำเภอบ้านดุง,ถ่อนนาลับ
411110,อุดรธานี,อำเภอบ้านดุง,วังทอง
411111,อุดรธานี,อำเภอบ้านดุง,บ้านม่วง
411112,อุดรธานี,อำเภอบ้านดุง,บ้านตาด
411113,อุดรธานี,อำเภอบ้านดุง,นาคำ
411701,อุดรธานี,อำเภอบ้านผือ,บ้านผือ
411702,อุดรธานี,อำเภอบ้านผือ,หายโศก
411703,อุดรธานี,อำเภอบ้านผือ,เขือน้ำ
411704,อุดรธานี,อำเภอบ้านผือ,คำบง
411705,อุดรธานี,อำเภอบ้านผือ,โนนทอง
411706,อุดรธานี,อำเภอบ้านผือ,ข้าวสาร
411707,อุดรธานี,อำเภอบ้านผือ,จำปาโมง
411708,อุดรธานี,อำเภอบ้านผือ,กลางใหญ่
411709,อุดรธานี,อำเภอบ้านผือ,เมืองพาน
411710,อุดรธานี,อำเภอบ้านผือ,คำด้วง
411711,อุดรธานี,อำเภอบ้านผือ,หนองหัวคู
411712,อุดรธานี,อำเภอบ้านผือ,บ้านค้อ
411713,อุดรธานี,อำเภอบ้านผือ,หนองแวง
411801,อุดรธานี,อำเภอน้ำโสม,นางัว
411802,อุดรธานี,อำเภอน้ำโสม,น้ำโสม
411805,อุดรธานี,อำเภอน้ำโสม,หนองแวง
411806,อุดรธานี,อำเภอน้ำโสม,บ้านหยวก
411807,อุดรธานี,อำเภอน้ำโสม,โสมเยี่ยม
411810,อุดรธานี,อำเภอน้ำโสม,ศรีสำราญ
411812,อุดรธานี,อำเภอน้ำโสม,สามัคคี
411901,อุดรธานี,อำเภอเพ็ญ,เพ็ญ
411902,อุดรธานี,อำเภอเพ็ญ,บ้านธาตุ
411903,อุดรธานี,อำเภอเพ็ญ,นาพู่
411904,อุดรธานี,อำเภอเพ็ญ,เชียงหวาง
411905,อุดรธานี,อำเภอเพ็ญ,สุมเส้า
411906,อุดรธานี,อำเภอเพ็ญ,นาบัว
411907,อุดรธานี,อำเภอเพ็ญ,บ้านเหล่า
411908,อุดรธานี,อำเภอเพ็ญ,จอมศรี
411909,อุดรธานี,อำเภอเพ็ญ,เตาไห
411910,อุดรธานี,อำเภอเพ็ญ,โคกกลาง
411911,อุดรธานี,อำเภอเพ็ญ,สร้างแป้น
412001,อุดรธานี,อำเภอสร้างคอม,สร้างคอม
412002,อุดรธานี,อำเภอสร้างคอม,เชียงดา
412003,อุดรธานี,อำเภอสร้างคอม,บ้านยวด
412004,อุดรธานี,อำเภอสร้างคอม,บ้านโคก
412005,อุดรธานี,อำเภอสร้างคอม,นาสะอาด
412006,อุดรธานี,อำเภอสร้างคอม,บ้านหินโงม
412101,อุดรธานี,อำเภอหนองแสง,หนองแสง
412102,อุดรธานี,อำเภอหนองแสง,แสงสว่าง
412103,อุดรธานี,อำเภอหนองแสง,นาดี
412104,อุดรธานี,อำเภอหนองแสง,ทับกุง
412201,อุดรธานี,อำเภอนายูง,นายูง
412202,อุดรธานี,อำเภอนายูง,บ้านก้อง
412203,อุดรธานี,อำเภอนายูง,นาแค
412204,อุดรธานี,อำเภอนายูง,โนนทอง
412301,อุดรธานี,อำเภอพิบูลย์รักษ์,บ้านแดง
412302,อุดรธานี,อำเภอพิบูลย์รักษ์,นาทราย
412303,อุดรธานี,อำเภอพิบูลย์รักษ์,ดอนกลอย
412401,อุดรธานี,อำเภอกู่แก้ว,บ้านจีต
412402,อุดรธานี,อำเภอกู่แก้ว,โนนทองอินทร์
412403,อุดรธานี,อำเภอกู่แก้ว,ค้อใหญ่
412404,อุดรธานี,อำเภอกู่แก้ว,คอนสาย
412501,อุดรธานี,อำเภอประจักษ์ศิลปาคม,นาม่วง
412502,อุดรธานี,อำเภอประจักษ์ศิลปาคม,ห้วยสามพาด
412503,อุดรธานี,อำเภอประจักษ์ศิลปาคม,อุ่มจาน
420101,เลย,อำเภอเมืองเลย,กุดป่อง
420102,เลย,อำเภอเมืองเลย,เมือง
420103,เลย,อำเภอเมืองเลย,นาอ้อ
420104,เลย,อำเภอเมืองเลย,กกดู่
420105,เลย,อำเภอเมืองเลย,น้ำหมาน
420106,เลย,อำเภอเมืองเลย,เสี้ยว
420107,เลย,อำเภอเมืองเลย,นาอาน
420108,เลย,อำเภอเมืองเลย,นาโป่ง
420109,เลย,อำเภอเมืองเลย,นาดินดำ
420110,เลย,อำเภอเมืองเลย,น้ำสวย
420111,เลย,อำเภอเมืองเลย,ชัยพฤกษ์
420112,เลย,อำเภอเมืองเลย,นาแขม
420113,เลย,อำเภอเมืองเลย,ศรีสองรัก
420114,เลย,อำเภอเมืองเลย,กกทอง
420201,เลย,อำเภอนาด้วง,นาด้วง
420202,เลย,อำเภอนาด้วง,นาดอกคำ
420203,เลย,อำเภอนาด้วง,ท่าสะอาด
420204,เลย,อำเภอนาด้วง,ท่าสวรรค์
420301,เลย,อำเภอเชียงคาน,เชียงคาน
420302,เลย,อำเภอเชียงคาน,ธาตุ
420303,เลย,อำเภอเชียงคาน,นาซ่าว
420304,เลย,อำเภอเชียงคาน,เขาแก้ว
420305,เลย,อำเภอเชียงคาน,ปากตม
420306,เลย,อำเภอเชียงคาน,บุฮม
420307,เลย,อำเภอเชียงคาน,จอมศรี
420308,เลย,อำเภอเชียงคาน,หาดทรายขาว
420401,เลย,อำเภอปากชม,ปากชม
420402,เลย,อำเภอปากชม,เชียงกลม
420403,เลย,อำเภอปากชม,หาดคัมภีร์
420404,เลย,อำเภอปากชม,ห้วยบ่อซืน
420405,เลย,อำเภอปากชม,ห้วยพิชัย
420406,เลย,อำเภอปากชม,ชมเจริญ
420501,เลย,อำเภอด่านซ้าย,ด่านซ้าย
420502,เลย,อำเภอด่านซ้าย,ปากหมัน
420503,เลย,อำเภอด่านซ้าย,นาดี
420504,เลย,อำเภอด่านซ้าย,โคกงาม
420505,เลย,อำเภอด่านซ้าย,โพนสูง
420506,เลย,อำเภอด่านซ้าย,อิปุ่ม
420507,เลย,อำเภอด่านซ้าย,กกสะทอน
420508,เลย,อำเภอด่านซ้าย,โป่ง
420509,เลย,อำเภอด่านซ้าย,วังยาว
420510,เลย,อำเภอด่านซ้าย,นาหอ
420601,เลย,อำเภอนาแห้ว,นาแห้ว
420602,เลย,อำเภอนาแห้ว,แสงภา
420603,เลย,อำเภอนาแห้ว,นาพึง
420604,เลย,อำเภอนาแห้ว,นามาลา
420605,เลย,อำเภอนาแห้ว,เหล่ากอหก
420701,เลย,อำเภอภูเรือ,หนองบัว
420702,เลย,อำเภอภูเรือ,ท่าศาลา
420703,เลย,อำเภอภูเรือ,ร่องจิก
420704,เลย,อำเภอภูเรือ,ปลาบ่า
420705,เลย,อำเภอภูเรือ,ลาดค่าง
420706,เลย,อำเภอภูเรือ,สานตม
420801,เลย,อำเภอท่าลี่,ท่าลี่
420802,เลย,อำเภอท่าลี่,หนองผือ
420803,เลย,อำเภอท่าลี่,อาฮี
420804,เลย,อำเภอท่าลี่,น้ำแคม
420805,เลย,อำเภอท่าลี่,โคกใหญ่
420806,เลย,อำเภอท่าลี่,น้ำทูน
420901,เลย,อำเภอวังสะพุง,วังสะพุง
420902,เลย,อำเภอวังสะพุง,ทรายขาว
420903,เลย,อำเภอวังสะพุง,หนองหญ้าปล้อง
420904,เลย,อำเภอวังสะพุง,หนองงิ้ว
420905,เลย,อำเภอวังสะพุง,ปากปวน
420906,เลย,อำเภอวังสะพุง,ผาน้อย
420910,เลย,อำเภอวังสะพุง,ผาบิ้ง
420911,เลย,อำเภอวังสะพุง,เขาหลวง
420912,เลย,อำเภอวังสะพุง,โคกขมิ้น
420913,เลย,อำเภอวังสะพุง,ศรีสงคราม
421001,เลย,อำเภอภูกระดึง,ศรีฐาน
421005,เลย,อำเภอภูกระดึง,ผานกเค้า
421007,เลย,อำเภอภูกระดึง,ภูกระดึง
421010,เลย,อำเภอภูกระดึง,ห้วยส้ม
421101,เลย,อำเภอภูหลวง,ภูหอ
421102,เลย,อำเภอภูหลวง,หนองคัน
421104,เลย,อำเภอภูหลวง,ห้วยสีเสียด
421105,เลย,อำเภอภูหลวง,เลยวังไสย์
421106,เลย,อำเภอภูหลวง,แก่งศรีภูมิ
421201,เลย,อำเภอผาขาว,ผาขาว
421202,เลย,อำเภอผาขาว,ท่าช้างคล้อง
421203,เลย,อำเภอผาขาว,โนนปอแดง
421204,เลย,อำเภอผาขาว,โนนป่าซาง
421205,เลย,อำเภอผาขาว,บ้านเพิ่ม
421301,เลย,อำเภอเอราวัณ,เอราวัณ
421302,เลย,อำเภอเอราวัณ,ผาอินทร์แปลง
421303,เลย,อำเภอเอราวัณ,ผาสามยอด
421304,เลย,อำเภอเอราวัณ,ทรัพย์ไพวัลย์
421401,เลย,อำเภอหนองหิน,หนองหิน
421402,เลย,อำเภอหนองหิน,ตาดข่า
421403,เลย,อำเภอหนองหิน,ปวนพุ
430101,หนองคาย,อำเภอเมืองหนองคาย,ในเมือง
430102,หนองคาย,อำเภอเมืองหนองคาย,มีชัย
430103,หนองคาย,อำเภอเมืองหนองคาย,โพธิ์ชัย
430104,หนองคาย,อำเภอเมืองหนองคาย,กวนวัน
430105,หนองคาย,อำเภอเมืองหนองคาย,เวียงคุก
430106,หนองคาย,อำเภอเมืองหนองคาย,วัดธาตุ
430107,หนองคาย,อำเภอเมืองหนองคาย,หาดคำ
430108,หนองคาย,อำเภอเมืองหนองคาย,หินโงม
430109,หนองคาย,อำเภอเมืองหนองคาย,บ้านเดื่อ
430110,หนองคาย,อำเภอเมืองหนองคาย,ค่ายบกหวาน
430111,หนองคาย,อำเภอเมืองหนองคาย,โพนสว่าง
430113,หนองคาย,อำเภอเมืองหนองคาย,พระธาตุบังพวน
430116,หนองคาย,อำเภอเมืองหนองคาย,หนองกอมเกาะ
430117,หนองคาย,อำเภอเมืองหนองคาย,ปะโค
430118,หนองคาย,อำเภอเมืองหนองคาย,เมืองหมี
430119,หนองคาย,อำเภอเมืองหนองคาย,สีกาย
430201,หนองคาย,อำเภอท่าบ่อ,ท่าบ่อ
430202,หนองคาย,อำเภอท่าบ่อ,น้ำโมง
430203,หนองคาย,อำเภอท่าบ่อ,กองนาง
430204,หนองคาย,อำเภอท่าบ่อ,โคกคอน
430205,หนองคาย,อำเภอท่าบ่อ,บ้านเดื่อ
430206,หนองคาย,อำเภอท่าบ่อ,บ้านถ่อน
430207,หนองคาย,อำเภอท่าบ่อ,บ้านว่าน
430208,หนองคาย,อำเภอท่าบ่อ,นาข่า
430209,หนองคาย,อำเภอท่าบ่อ,โพนสา
430210,หนองคาย,อำเภอท่าบ่อ,หนองนาง
430501,หนองคาย,อำเภอโพนพิสัย,จุมพล
430502,หนองคาย,อำเภอโพนพิสัย,วัดหลวง
430503,หนองคาย,อำเภอโพนพิสัย,กุดบง
430504,หนองคาย,อำเภอโพนพิสัย,ชุมช้าง
430506,หนองคาย,อำเภอโพนพิสัย,ทุ่งหลวง
430507,หนองคาย,อำเภอโพนพิสัย,เหล่าต่างคำ
430508,หนองคาย,อำเภอโพนพิสัย,นาหนัง
430509,หนองคาย,อำเภอโพนพิสัย,เซิม
430513,หนองคาย,อำเภอโพนพิสัย,บ้านโพธิ์
430521,หนองคาย,อำเภอโพนพิสัย,บ้านผือ
430522,หนองคาย,อำเภอโพนพิสัย,สร้างนางขาว
430701,หนองคาย,อำเภอศรีเชียงใหม่,พานพร้าว
430703,หนองคาย,อำเภอศรีเชียงใหม่,บ้านหม้อ
430704,หนองคาย,อำเภอศรีเชียงใหม่,พระพุทธบาท
430705,หนองคาย,อำเภอศรีเชียงใหม่,หนองปลาปาก
430801,หนองคาย,อำเภอสังคม,แก้งไก่
430802,หนองคาย,อำเภอสังคม,ผาตั้ง
430803,หนองคาย,อำเภอสังคม,บ้านม่วง
430804,หนองคาย,อำเภอสังคม,นางิ้ว
430805,หนองคาย,อำเภอสังคม,สังคม
431401,หนองคาย,อำเภอสระใคร,สระใคร
431402,หนองคาย,อำเภอสระใคร,คอกช้าง
431403,หนองคาย,อำเภอสระใคร,บ้านฝาง
431501,หนองคาย,อำเภอเฝ้าไร่,เฝ้าไร่
431502,หนองคาย,อำเภอเฝ้าไร่,นาดี
431503,หนองคาย,อำเภอเฝ้าไร่,หนองหลวง
431504,หนองคาย,อำเภอเฝ้าไร่,วังหลวง
431505,หนองคาย,อำเภอเฝ้าไร่,อุดมพร
431601,หนองคาย,อำเภอรัตนวาปี,รัตนวาปี
431602,หนองคาย,อำเภอรัตนวาปี,นาทับไฮ
431603,หนองคาย,อำเภอรัตนวาปี,บ้านต้อน
431604,หนองคาย,อำเภอรัตนวาปี,พระบาทนาสิงห์
431605,หนองคาย,อำเภอรัตนวาปี,โพนแพง
431701,หนองคาย,อำเภอโพธิ์ตาก,โพธิ์ตาก
431702,หนองคาย,อำเภอโพธิ์ตาก,โพนทอง
431703,หนองคาย,อำเภอโพธิ์ตาก,ด่านศรีสุข
440101,มหาสารคาม,อำเภอเมืองมหาสารคาม,ตลาด
440102,มหาสารคาม,อำเภอเมืองมหาสารคาม,เขวา
440103,มหาสารคาม,อำเภอเมืองมหาสารคาม,ท่าตูม
440104,มหาสารคาม,อำเภอเมืองมหาสารคาม,แวงน่าง
440105,มหาสารคาม,อำเภอเมืองมหาสารคาม,โคกก่อ
440106,มหาสารคาม,อำเภอเมืองมหาสารคาม,ดอนหว่าน
440107,มหาสารคาม,อำเภอเมืองมหาสารคาม,เกิ้ง
440108,มหาสารคาม,อำเภอเมืองมหาสารคาม,แก่งเลิงจาน
440109,มหาสารคาม,อำเภอเมืองมหาสารคาม,ท่าสองคอน
440110,มหาสารคาม,อำเภอเมืองมหาสารคาม,ลาดพัฒนา
440111,มหาสารคาม,อำเภอเมืองมหาสารคาม,หนองปลิง
440112,มหาสารคาม,อำเภอเมืองมหาสารคาม,ห้วยแอ่ง
440113,มหาสารคาม,อำเภอเมืองมหาสารคาม,หนองโน
440114,มหาสารคาม,อำเภอเมืองมหาสารคาม,บัวค้อ
440201,มหาสารคาม,อำเภอแกดำ,แกดำ
440202,มหาสารคาม,อำเภอแกดำ,วังแสง
440203,มหาสารคาม,อำเภอแกดำ,มิตรภาพ
440204,มหาสารคาม,อำเภอแกดำ,หนองกุง
440205,มหาสารคาม,อำเภอแกดำ,โนนภิบาล
440301,มหาสารคาม,อำเภอโกสุมพิสัย,หัวขวาง
440302,มหาสารคาม,อำเภอโกสุมพิสัย,ยางน้อย
440303,มหาสารคาม,อำเภอโกสุมพิสัย,วังยาว
440304,มหาสารคาม,อำเภอโกสุมพิสัย,เขวาไร่
440305,มหาสารคาม,อำเภอโกสุมพิสัย,แพง
440306,มหาสารคาม,อำเภอโกสุมพิสัย,แก้งแก
440307,มหาสารคาม,อำเภอโกสุมพิสัย,หนองเหล็ก
440308,มหาสารคาม,อำเภอโกสุมพิสัย,หนองบัว
440309,มหาสารคาม,อำเภอโกสุมพิสัย,เหล่า
440310,มหาสารคาม,อำเภอโกสุมพิสัย,เขื่อน
440311,มหาสารคาม,อำเภอโกสุมพิสัย,หนองบอน
440312,มหาสารคาม,อำเภอโกสุมพิสัย,โพนงาม
440313,มหาสารคาม,อำเภอโกสุมพิสัย,ยางท่าแจ้ง
440314,มหาสารคาม,อำเภอโกสุมพิสัย,แห่ใต้
440315,มหาสารคาม,อำเภอโกสุมพิสัย,หนองกุงสวรรค์
440316,มหาสารคาม,อำเภอโกสุมพิสัย,เลิงใต้
440317,มหาสารคาม,อำเภอโกสุมพิสัย,ดอนกลาง
440401,มหาสารคาม,อำเภอกันทรวิชัย,โคกพระ
440402,มหาสารคาม,อำเภอกันทรวิชัย,คันธารราษฎร์
440403,มหาสารคาม,อำเภอกันทรวิชัย,มะค่า
440404,มหาสารคาม,อำเภอกันทรวิชัย,ท่าขอนยาง
440405,มหาสารคาม,อำเภอกันทรวิชัย,นาสีนวน
440406,มหาสารคาม,อำเภอกันทรวิชัย,ขามเรียง
440407,มหาสารคาม,อำเภอกันทรวิชัย,เขวาใหญ่
440408,มหาสารคาม,อำเภอกันทรวิชัย,ศรีสุข
440409,มหาสารคาม,อำเภอกันทรวิชัย,กุดใส้จ่อ
440410,มหาสารคาม,อำเภอกันทรวิชัย,ขามเฒ่าพัฒนา
440501,มหาสารคาม,อำเภอเชียงยืน,เชียงยืน
440503,มหาสารคาม,อำเภอเชียงยืน,หนองซอน
440505,มหาสารคาม,อำเภอเชียงยืน,ดอนเงิน
440506,มหาสารคาม,อำเภอเชียงยืน,กู่ทอง
440507,มหาสารคาม,อำเภอเชียงยืน,นาทอง
440508,มหาสารคาม,อำเภอเชียงยืน,เสือเฒ่า
440511,มหาสารคาม,อำเภอเชียงยืน,โพนทอง
440512,มหาสารคาม,อำเภอเชียงยืน,เหล่าบัวบาน
440601,มหาสารคาม,อำเภอบรบือ,บรบือ
440602,มหาสารคาม,อำเภอบรบือ,บ่อใหญ่
440604,มหาสารคาม,อำเภอบรบือ,วังไชย
440605,มหาสารคาม,อำเภอบรบือ,หนองม่วง
440606,มหาสารคาม,อำเภอบรบือ,กำพี้
440607,มหาสารคาม,อำเภอบรบือ,โนนราษี
440608,มหาสารคาม,อำเภอบรบือ,โนนแดง
440610,มหาสารคาม,อำเภอบรบือ,หนองจิก
440611,มหาสารคาม,อำเภอบรบือ,บัวมาศ
440613,มหาสารคาม,อำเภอบรบือ,หนองคูขาด
440615,มหาสารคาม,อำเภอบรบือ,วังใหม่
440616,มหาสารคาม,อำเภอบรบือ,ยาง
440618,มหาสารคาม,อำเภอบรบือ,หนองสิม
440619,มหาสารคาม,อำเภอบรบือ,หนองโก
440620,มหาสารคาม,อำเภอบรบือ,ดอนงัว
440701,มหาสารคาม,อำเภอนาเชือก,นาเชือก
440702,มหาสารคาม,อำเภอนาเชือก,สำโรง
440703,มหาสารคาม,อำเภอนาเชือก,หนองแดง
440704,มหาสารคาม,อำเภอนาเชือก,เขวาไร่
440705,มหาสารคาม,อำเภอนาเชือก,หนองโพธิ์
440706,มหาสารคาม,อำเภอนาเชือก,ปอพาน
440707,มหาสารคาม,อำเภอนาเชือก,หนองเม็ก
440708,มหาสารคาม,อำเภอนาเชือก,หนองเรือ
440709,มหาสารคาม,อำเภอนาเชือก,หนองกุง
440710,มหาสารคาม,อำเภอนาเชือก,สันป่าตอง
440801,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ปะหลาน
440802,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ก้ามปู
440803,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,เวียงสะอาด
440804,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,เม็กดำ
440805,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,นาสีนวล
440809,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ราษฎร์เจริญ
440810,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,หนองบัวแก้ว
440812,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,เมืองเตา
440815,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ลานสะแก
440816,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,เวียงชัย
440817,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,หนองบัว
440818,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ราษฎร์พัฒนา
440819,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,เมืองเสือ
440820,มหาสารคาม,อำเภอพยัคฆภูมิพิสัย,ภารแอ่น
440901,มหาสารคาม,อำเภอวาปีปทุม,หนองแสง
440902,มหาสารคาม,อำเภอวาปีปทุม,ขามป้อม
440903,มหาสารคาม,อำเภอวาปีปทุม,เสือโก้ก
440904,มหาสารคาม,อำเภอวาปีปทุม,ดงใหญ่
440905,มหาสารคาม,อำเภอวาปีปทุม,โพธิ์ชัย
440906,มหาสารคาม,อำเภอวาปีปทุม,หัวเรือ
440907,มหาสารคาม,อำเภอวาปีปทุม,แคน
440908,มหาสารคาม,อำเภอวาปีปทุม,งัวบา
440909,มหาสารคาม,อำเภอวาปีปทุม,นาข่า
440910,มหาสารคาม,อำเภอวาปีปทุม,บ้านหวาย
440911,มหาสารคาม,อำเภอวาปีปทุม,หนองไฮ
440912,มหาสารคาม,อำเภอวาปีปทุม,ประชาพัฒนา
440913,มหาสารคาม,อำเภอวาปีปทุม,หนองทุ่ม
440914,มหาสารคาม,อำเภอวาปีปทุม,หนองแสน
440915,มหาสารคาม,อำเภอวาปีปทุม,โคกสีทองหลาง
441001,มหาสารคาม,อำเภอนาดูน,นาดูน
441002,มหาสารคาม,อำเภอนาดูน,หนองไผ่
441003,มหาสารคาม,อำเภอนาดูน,หนองคู
441004,มหาสารคาม,อำเภอนาดูน,ดงบัง
441005,มหาสารคาม,อำเภอนาดูน,ดงดวน
441006,มหาสารคาม,อำเภอนาดูน,หัวดง
441007,มหาสารคาม,อำเภอนาดูน,ดงยาง
441008,มหาสารคาม,อำเภอนาดูน,กู่สันตรัตน์
441009,มหาสารคาม,อำเภอนาดูน,พระธาตุ
441101,มหาสารคาม,อำเภอยางสีสุราช,ยางสีสุราช
441102,มหาสารคาม,อำเภอยางสีสุราช,นาภู
441103,มหาสารคาม,อำเภอยางสีสุราช,แวงดง
441104,มหาสารคาม,อำเภอยางสีสุราช,บ้านกู่
441105,มหาสารคาม,อำเภอยางสีสุราช,ดงเมือง
441106,มหาสารคาม,อำเภอยางสีสุราช,สร้างแซ่ง
441107,มหาสารคาม,อำเภอยางสีสุราช,หนองบัวสันตุ
441201,มหาสารคาม,อำเภอกุดรัง,กุดรัง
441202,มหาสารคาม,อำเภอกุดรัง,นาโพธิ์
441203,มหาสารคาม,อำเภอกุดรัง,เลิงแฝก
441204,มหาสารคาม,อำเภอกุดรัง,หนองแวง
441205,มหาสารคาม,อำเภอกุดรัง,ห้วยเตย
441301,มหาสารคาม,อำเภอชื่นชม,ชื่นชม
441302,มหาสารคาม,อำเภอชื่นชม,กุดปลาดุก
441303,มหาสารคาม,อำเภอชื่นชม,เหล่าดอกไม้
441304,มหาสารคาม,อำเภอชื่นชม,หนองกุง
450101,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,ในเมือง
450102,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,รอบเมือง
450103,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,เหนือเมือง
450104,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,ขอนแก่น
450105,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,นาโพธิ์
450106,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,สะอาดสมบูรณ์
450108,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,สีแก้ว
450109,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,ปอภาร  (ปอพาน)
450110,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,โนนรัง
450117,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,หนองแก้ว
450118,ร้อยเอ็ด,อำเภอเมืองร้อยเอ็ด,หนองแวง
